nan -5.097931034482758861e+01 -5.000827586206897024e+01 -4.903724137931035187e+01 -4.806620689655172640e+01 -4.709517241379310803e+01 -4.612413793103448967e+01 -4.515310344827586420e+01 -4.418206896551724583e+01 -4.321103448275862036e+01 -4.224000000000000909e+01 -4.126896551724138362e+01 -4.029793103448275815e+01 -3.932689655172414689e+01 -3.835586206896552142e+01 -3.738482758620689594e+01 -3.641379310344828468e+01 -3.544275862068965921e+01 -3.447172413793103374e+01 -3.350068965517241537e+01 -3.252965517241379700e+01 -3.155862068965517864e+01 -3.058758620689655672e+01 -2.961655172413792769e+01 -2.864551724137930933e+01 -2.767448275862069096e+01 -2.670344827586207259e+01 -2.573241379310345422e+01 -2.476137931034482875e+01 -2.379034482758621039e+01 -2.281931034482759202e+01 -2.184827586206897365e+01 -2.087724137931034818e+01 -1.990620689655172981e+01 -1.893517241379310434e+01 -1.796413793103448597e+01 -1.699310344827586761e+01 -1.602206896551724213e+01 -1.505103448275862377e+01 -1.407999999999999829e+01 -1.310896551724137993e+01 -1.213793103448276156e+01 -1.116689655172414319e+01 -1.019586206896551772e+01 -9.224827586206899355e+00 -8.253793103448280988e+00 -7.282758620689655515e+00 -6.311724137931044254e+00 -5.340689655172411676e+00 -4.369655172413793309e+00 -3.398620689655182048e+00 -2.427586206896549470e+00 -1.456551724137938209e+00 -4.855172413793056307e-01 4.855172413793056307e-01 1.456551724137923998e+00 2.427586206896563681e+00 3.398620689655160731e+00 4.369655172413800415e+00 5.340689655172411676e+00 6.311724137931037149e+00 7.282758620689648410e+00 8.253793103448273882e+00 9.224827586206899355e+00 1.019586206896551062e+01 1.116689655172412188e+01 1.213793103448276156e+01 1.310896551724137282e+01 1.407999999999999829e+01 1.505103448275862377e+01 1.602206896551723503e+01 1.699310344827586050e+01 1.796413793103447176e+01 1.893517241379311145e+01 1.990620689655172271e+01 2.087724137931034818e+01 2.184827586206895944e+01 2.281931034482758491e+01 2.379034482758621039e+01 2.476137931034482165e+01 2.573241379310344712e+01 2.670344827586207259e+01 2.767448275862068385e+01 2.864551724137930933e+01 2.961655172413793480e+01 3.058758620689656027e+01 3.155862068965517153e+01 3.252965517241378279e+01 3.350068965517242248e+01 3.447172413793103374e+01 3.544275862068965921e+01 3.641379310344827047e+01 3.738482758620689594e+01 3.835586206896550721e+01 3.932689655172413268e+01 4.029793103448277236e+01 4.126896551724138362e+01 4.223999999999999488e+01 4.321103448275862036e+01 4.418206896551724583e+01 4.515310344827585709e+01 4.612413793103448256e+01 4.709517241379310803e+01 4.806620689655173351e+01 4.903724137931033056e+01 5.000827586206897024e+01 5.097931034482759571e+01 5.195034482758622119e+01
-5.164137931034482421e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-5.075862068965517437e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-4.987586206896551744e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-4.899310344827586050e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-4.811034482758620356e+01 nan nan nan nan nan nan 3.918215751837865746e-01 3.289955049276105381e-01 2.723197594939581467e-01 2.390533807540560218e-01 2.187993637708720018e-01 2.123935212017609153e-01 2.075246395780971087e-01 1.939347462608558004e-01 1.652393788031925603e-01 1.420964745525559736e-01 1.231215529234045702e-01 1.054596132596157948e-01 9.292539462924621907e-02 8.314068763653574556e-02 7.462353628587914400e-02 7.137839671640371086e-02 6.768636684155063254e-02 6.224866450946967000e-02 5.156912037627256473e-02 5.741712274665999871e-02 9.231778043054178484e-02 1.339828370333534524e-01 1.434490907252917169e-01 1.046613155531774392e-01 4.450060627347630915e-02 8.405833705196472105e-03 1.500375792736163838e-02 4.848152107532503752e-02 7.300115498866976971e-02 7.059038948990181694e-02 6.119187393381594897e-02 6.399708380714452804e-02 6.574662753774246360e-02 4.405961286395093657e-02 1.205685786557832151e-02 -5.727159696917477616e-03 -1.055223096955049122e-03 6.185923243079080591e-03 2.771140269357139085e-03 -8.082011378800074697e-03 -9.422759012974707415e-03 -1.286141113951422277e-04 9.495067316270144886e-03 1.325744821763097381e-02 1.433814665370689023e-02 nan 2.834404724236522233e-02 3.740172171834335590e-02 nan nan nan 1.188966605582184033e-02 -2.119303664972102541e-02 -3.519363792881732844e-02 -7.548734745745050434e-03 1.993962851375638556e-02 4.067840407601480690e-02 4.844716716105260113e-02 3.910605708070144515e-02 2.491703407671530535e-02 1.065655981090501969e-02 5.794365508050847158e-03 5.109877656731320883e-03 3.588319671673168010e-03 1.513505926306674132e-02 3.280133276344704418e-02 3.420052633565898170e-02 2.367303365426542960e-02 1.378720130532667953e-02 1.394764073341098198e-02 2.487139131063512143e-02 3.361229553898539835e-02 4.063676293566015341e-02 4.632621183136592657e-02 5.391191915361762121e-02 6.480693588026142926e-02 7.835920877384636163e-02 8.504788225482379227e-02 9.426572362983287601e-02 1.180212230357940983e-01 1.418215788981199987e-01 1.302193146701897120e-01 8.069998348771731389e-02 2.920501897830724003e-02 4.243178360142901839e-03 8.835020970622498027e-03 1.909396769675847372e-02 2.157026872801409700e-02 1.563150521073583543e-02 1.101354379918062509e-02 1.851472205715268271e-02 2.930749013288727611e-02 3.162748417613384100e-02 2.883843842895592036e-02 2.831100696803862116e-02 3.442996194984490610e-02 4.109122488761365877e-02 4.153699626194301553e-02 3.651571477340892491e-02 nan nan
-4.722758620689654663e+01 nan nan nan nan nan nan 3.631901511160048335e-01 3.004818510634293394e-01 2.426498876448940079e-01 2.092995775525517688e-01 1.971636635566069995e-01 1.889478672555179872e-01 1.812587638510231025e-01 1.701104609411371316e-01 1.507023893456387320e-01 1.306488161994034392e-01 1.140613172006660347e-01 9.796400889461399919e-02 8.500615582645551505e-02 7.277104242258794486e-02 6.725615841692783592e-02 6.652707481011607693e-02 6.959054003462111782e-02 6.714194715070374853e-02 5.722297917208241103e-02 6.263658292468674005e-02 9.257953632220433660e-02 1.290798781532729311e-01 1.420491804035353134e-01 1.147841160469582483e-01 6.302040322227023261e-02 2.224926721169080690e-02 1.954389461864232402e-02 4.552646477288797844e-02 6.943893830791961208e-02 7.249066718560351341e-02 6.399868427285518302e-02 6.378109525955444337e-02 5.647505825202484009e-02 2.717119634544010176e-02 -7.365852469141329073e-03 -1.717179186863307394e-02 -3.785428945553975799e-03 8.570066470196993635e-03 6.989078323926908864e-03 -1.562088076019818583e-03 2.062382988096689296e-05 1.092442108307731252e-02 1.829235700538915654e-02 1.954663482565582866e-02 1.584218624524469377e-02 1.010854958325221875e-02 9.428705150301891491e-03 6.206867213292749375e-03 nan nan -5.387427779985576315e-03 1.533265762955868250e-02 -8.054792733473148392e-03 -8.244273402529062045e-03 1.975346937810926184e-02 4.135594885371582374e-02 5.385096961082525002e-02 5.418460890530010787e-02 4.403584261018630985e-02 3.266956156232780906e-02 2.050384711553027151e-02 1.921261764874365729e-02 2.579133166808894595e-02 3.030416684171205466e-02 3.784506889233865690e-02 4.157478268071321259e-02 3.297010803608305118e-02 1.992829875740020906e-02 1.126784648628681440e-02 1.325912731562939317e-02 2.539646160712444312e-02 4.213135875325771385e-02 6.408551980085286370e-02 8.076810745557361226e-02 8.415077881445701125e-02 7.771770930579255388e-02 7.346976091103224471e-02 7.275690220023409149e-02 9.013475461249428888e-02 1.404365225562075326e-01 2.013869020164717472e-01 1.906345671350995197e-01 1.195766109682647460e-01 7.857656979553301335e-02 6.132741703520802612e-02 4.347207077424983246e-02 2.646329339450032014e-02 1.523432639822600021e-02 4.255550221251375165e-03 4.448945502886048065e-03 1.976067659495650553e-02 3.138799144680654019e-02 3.445059258305815941e-02 2.823521956415026013e-02 2.494685154373690872e-02 3.635742424482685253e-02 5.076901479310905185e-02 5.948314196817428012e-02 5.664183635451541798e-02 nan nan
-4.634482758620689680e+01 nan nan nan nan nan nan 3.462345152706945428e-01 2.940998831637663402e-01 2.313560088927390512e-01 1.860425562665141419e-01 1.635992982515956373e-01 1.632990112959795403e-01 1.689297401704058788e-01 1.635796071455913325e-01 1.496025542470354464e-01 1.343485668661876242e-01 1.221824145900360370e-01 1.013397667951023290e-01 8.084624046749748494e-02 6.612907098389157745e-02 6.879903617499051605e-02 7.573611323862951272e-02 8.091966365546443551e-02 7.561235920350879713e-02 6.526539927901156557e-02 7.175586861307747810e-02 1.007881039088385777e-01 1.310497894226430315e-01 1.397736906162030113e-01 1.186798828557538432e-01 7.306809594129000385e-02 2.867594817085040992e-02 1.554872600582996034e-02 3.557159058548388375e-02 6.538311346143715896e-02 7.872585431253914523e-02 7.057914369937445809e-02 6.067879155156910564e-02 4.566061488702169435e-02 1.510177583973396076e-02 -1.533364916246500453e-02 -2.054488393779135835e-02 -1.232891923120621458e-03 1.451560892155408233e-02 1.253189512530965277e-02 9.087687216750628405e-03 1.132203818397950479e-02 1.764969687534359566e-02 1.987675164783385406e-02 1.567787798562132739e-02 1.052232466701083502e-02 8.751854963934713183e-03 7.192125041360686311e-03 2.376731126218500911e-04 -1.770214846130790942e-02 nan 5.038568916209373860e-02 5.186710517456402658e-02 2.184148648611553001e-02 1.533135431152371497e-02 3.485691876895288810e-02 5.008678735140137395e-02 5.605575956968050777e-02 5.397882811431337080e-02 4.656955611130272898e-02 3.749104556245488884e-02 2.815637093019984771e-02 3.340671491468455434e-02 4.708561474198552643e-02 5.716265740995046807e-02 5.993172437767504968e-02 5.153091567668302564e-02 3.405720015375018894e-02 1.948717408245004279e-02 1.658836051277245982e-02 2.428262096166777795e-02 3.382537966151430431e-02 4.499603608223329276e-02 6.305162859332058556e-02 8.329367164501041976e-02 9.235729350315963204e-02 8.999087170133146518e-02 7.803774163555196597e-02 6.901567682393616732e-02 8.238353917745394606e-02 1.295751450585729270e-01 1.892341162446544989e-01 1.843553433662198093e-01 1.214472858825625945e-01 9.014355046104105540e-02 8.241833654307656465e-02 6.606624395796006910e-02 4.384585502016888348e-02 2.244812139619900559e-02 5.451914462478057999e-03 7.065447746430947307e-03 2.093634985571682372e-02 3.173840007298764365e-02 3.665792458477892812e-02 3.307009745535519074e-02 3.138460652937985484e-02 4.247356811646432750e-02 5.511597394675810113e-02 5.841928206602375884e-02 4.090790680187217365e-02 nan nan
-4.546206896551723986e+01 nan nan nan nan nan nan 3.532980077351950965e-01 2.877460413829124319e-01 2.117382990386005859e-01 1.538983040886591491e-01 1.377025244499827938e-01 1.512579275171064275e-01 1.686979349380754167e-01 1.662060483736694794e-01 1.540883685890631905e-01 1.436560332439302257e-01 1.319434528797846229e-01 1.077875374856293311e-01 7.972815491867635274e-02 7.037836983712424110e-02 8.237273972644373887e-02 9.346500347616154558e-02 9.191615081278764476e-02 8.024622808424124176e-02 7.448184715889422103e-02 8.506474774391792337e-02 1.088467379500675514e-01 1.294165716188890314e-01 1.311154339293420512e-01 1.113102046929689976e-01 7.260444764065553114e-02 3.079257800580598170e-02 1.362003455110963324e-02 3.105632899129279201e-02 6.272373616117450645e-02 7.974022734568020354e-02 6.981805141222313660e-02 5.152407944031839326e-02 3.800755901918109747e-02 1.805547222381925776e-02 -3.870077128954749202e-03 -1.036221734820538809e-02 9.351828517789401163e-03 2.493117723688519083e-02 2.365384995810447533e-02 2.247254584486674256e-02 2.311790733315921553e-02 2.408806785179160026e-02 2.019428060992652096e-02 1.193911746463811874e-02 8.129750578603683886e-03 1.408393682151826143e-02 1.569177400947580070e-02 1.054145330476097264e-02 1.805256549616940376e-03 nan 9.212142992983329837e-02 7.370195242474197883e-02 3.644034675536986234e-02 2.696693339012010138e-02 4.043407800795317808e-02 4.768770996672905271e-02 4.925364710375612631e-02 4.880542980867327851e-02 4.675171015439680278e-02 4.138270256977197303e-02 3.715183192690979519e-02 4.320773886207768255e-02 5.592087972816345287e-02 6.549596262058801632e-02 6.481546794795306488e-02 5.151008716656010900e-02 3.468245391618826612e-02 2.566012649905760612e-02 3.210867759395877319e-02 4.636312508839995905e-02 5.645113659015491003e-02 6.298433489915619687e-02 6.950339100715935414e-02 7.583586303876024837e-02 7.882792608398511702e-02 7.697433121302321712e-02 6.286082573949255958e-02 4.794384513869467956e-02 4.763237174144788200e-02 5.597565244368224446e-02 6.434844642542655868e-02 6.336191515436534472e-02 5.903025673575260091e-02 7.009835121990692919e-02 8.363078870617560168e-02 7.846694048519436970e-02 5.542007003679028099e-02 3.216258251939979607e-02 2.088926803116072928e-02 2.415188150450420235e-02 3.571762905966971435e-02 4.221267122613361900e-02 4.417380366628204102e-02 4.366589999837866554e-02 4.560077522198008326e-02 5.671288005754940298e-02 6.374889410040471271e-02 5.059548623279802593e-02 1.640224323797814798e-02 nan nan
-4.457931034482758292e+01 nan nan nan nan nan nan 3.510648928019409754e-01 2.730349829871865364e-01 1.839162479670847783e-01 1.210952116730266426e-01 1.166903691538223042e-01 1.470846863670459692e-01 1.758250528976916804e-01 1.682987563107674334e-01 1.494366515660938421e-01 1.387405969680252649e-01 1.322063724257757922e-01 1.071691058170059635e-01 7.787443174727522177e-02 7.225129272547450854e-02 8.696188767701820699e-02 1.024927233575298885e-01 9.426926221877462986e-02 7.866148466550305918e-02 7.571168068115671779e-02 8.786893985782459615e-02 1.075380865604558811e-01 1.196414636189929298e-01 1.170453354750784492e-01 9.731548235466579155e-02 6.818433569394066751e-02 3.629019682086641330e-02 2.048857903384659895e-02 3.578618816974774020e-02 5.976223655533016710e-02 6.556193899661322266e-02 4.936721189926898679e-02 3.044711773800540255e-02 2.715157955151040192e-02 3.295679945259669119e-02 2.481377152044104972e-02 1.112869507689528970e-02 1.956103159037253514e-02 3.171281961107809411e-02 3.266176480361364376e-02 3.108162885759849225e-02 3.096757840144609419e-02 2.788485279434319009e-02 2.373318237762524208e-02 1.848531149725811396e-02 1.683008164367544301e-02 2.443951033355068470e-02 2.828691285376036535e-02 2.587913110561573804e-02 2.663905812191059985e-02 nan 9.757672751033158454e-02 6.903700144881705358e-02 3.476350682010131976e-02 2.759848008138673925e-02 3.998696580569305326e-02 4.324476792323900254e-02 4.336226680810578715e-02 4.521730047721650436e-02 4.725355763551850052e-02 4.576613920280328540e-02 4.513520023964323613e-02 5.125597025278144647e-02 5.623000772826780569e-02 5.724821231145835188e-02 5.723344230156382495e-02 4.893123187642881011e-02 3.692816642659299542e-02 3.371433322697384161e-02 4.545138807682230775e-02 6.230125007846676333e-02 7.703493959743959452e-02 9.154838354405345213e-02 9.196461178699127936e-02 7.482583727481337266e-02 5.946726984923153547e-02 4.738933416388854680e-02 3.569948439701606246e-02 2.206518449941569093e-02 5.968588666077079274e-03 -2.288506828049408082e-02 -6.258768952499316196e-02 -6.142368836798417497e-02 -1.052853064525516302e-02 4.318511845666866966e-02 7.359354883720245488e-02 7.516684768826062402e-02 5.546403457938056669e-02 3.746928963983908734e-02 3.638811144864328995e-02 5.358603645366760704e-02 6.800096778119735230e-02 6.829595248984579592e-02 6.184943238973719670e-02 5.551637932629835404e-02 5.330565326198180576e-02 6.300700264443201415e-02 6.830104403100539789e-02 3.980494136981471698e-02 -1.244469557876759502e-02 nan nan
