8.765624999999999112e-01 6.398273198078012758e-01
8.865234374999999556e-01 5.254320921651841614e-01
8.964843749999998890e-01 5.395366167826035619e-01
9.064453124999999334e-01 5.114671163499618922e-01
9.164062499999999778e-01 4.652282185979854656e-01
9.263671874999999112e-01 5.206466217641416705e-01
9.363281249999999556e-01 4.891318524749554975e-01
9.462890624999998890e-01 5.097642141056002441e-01
9.562499999999999334e-01 4.739133148897801684e-01
9.662109374999999778e-01 4.929175913012606158e-01
9.761718749999999112e-01 4.558961863920649726e-01
9.861328124999999556e-01 4.446245826467485895e-01
9.960937499999998890e-01 4.185954049548916700e-01
1.006054687499999822e+00 4.471534650092365282e-01
1.016015624999999867e+00 3.988188794145915428e-01
1.025976562499999911e+00 3.901803566570686277e-01
1.035937499999999956e+00 3.770225313070962869e-01
1.045898437500000000e+00 3.735674532042018159e-01
1.055859374999999822e+00 3.825503693957468254e-01
1.065820312499999867e+00 3.937722587976967281e-01
1.075781249999999911e+00 3.817218535797518020e-01
1.085742187499999956e+00 3.688609859365439836e-01
1.095703125000000000e+00 2.977602769618524770e-01
1.105664062499999822e+00 2.972468936926264127e-01
1.115624999999999867e+00 2.939131328779605035e-01
1.125585937499999911e+00 2.927604021849090632e-01
1.135546874999999956e+00 2.830905777370795184e-01
1.145507812500000000e+00 2.830657595485491784e-01
1.155468749999999822e+00 2.745019519744335557e-01
1.165429687499999867e+00 3.006259537759254918e-01
1.175390624999999911e+00 2.717442414053455324e-01
1.185351562499999956e+00 2.785090085225328527e-01
1.195312500000000000e+00 2.817517971983162783e-01
1.205273437499999822e+00 2.814754622804389039e-01
1.215234374999999867e+00 2.527346586410761375e-01
1.225195312499999911e+00 2.788473324973789746e-01
1.235156249999999956e+00 2.824482434052317803e-01
1.245117187500000000e+00 2.585834019420972241e-01
1.255078124999999822e+00 2.752709700501066448e-01
1.265039062499999867e+00 2.656977798233483012e-01
1.274999999999999911e+00 2.438003271865343824e-01
1.294921875000000000e+00 1.957148818270778023e-01
1.394531250000000000e+00 2.619483180346726114e-01
1.494140625000000000e+00 2.177205355545065446e-01
1.593750000000000000e+00 1.626026837285075577e-01
1.693359375000000000e+00 2.070672067055087939e-01
1.792968750000000000e+00 1.556162934784554031e-01
1.892578125000000000e+00 1.515836200799106082e-01
1.992187500000000000e+00 1.805671113793687887e-01
2.091796875000000000e+00 1.052546108895636989e-01
2.191406250000000000e+00 1.334137512619393839e-01
2.291015625000000000e+00 8.946768582650753421e-02
2.390625000000000000e+00 1.001991421387972703e-01
2.490234375000000000e+00 9.537050635533131371e-02
2.589843750000000000e+00 7.522059542987469261e-02
2.689453125000000000e+00 8.482162493315896501e-02
2.789062500000000000e+00 7.811196371116232995e-02
2.888671875000000000e+00 6.531005046986154694e-02
2.988281250000000000e+00 6.318759759503245199e-02
3.087890625000000000e+00 5.249463198132149622e-02
3.187500000000000000e+00 4.562876356146669532e-02
3.287109375000000000e+00 5.360871415201770573e-02
3.386718750000000000e+00 4.968633980139190720e-02
3.486328125000000000e+00 3.880859515905755314e-02
3.585937500000000000e+00 3.901336413020767280e-02
3.685546875000000000e+00 3.405877368050476417e-02
3.785156250000000000e+00 3.449923374792347730e-02
3.884765625000000000e+00 2.590464781711026426e-02
3.984375000000000000e+00 2.095321846035157198e-02
4.083984375000000000e+00 1.815879785846126471e-02
4.183593750000000000e+00 1.770762080930809654e-02
4.283203125000000000e+00 1.643021559281394178e-02
4.382812500000000000e+00 1.577106684754796609e-02
4.482421875000000000e+00 1.375225904900212633e-02
4.582031250000000000e+00 1.433175644565091306e-02
4.681640625000000000e+00 1.267710628555755378e-02
4.781250000000000000e+00 1.332069418234135307e-02
4.880859375000000000e+00 1.203597520469533444e-02
4.980468750000000000e+00 1.132640448953240071e-02
5.080078125000000000e+00 1.162972037994416952e-02
5.179687500000000000e+00 1.105945989762796219e-02
5.279296875000000000e+00 1.117432301223435578e-02
5.378906250000000000e+00 1.051867035136336281e-02
5.478515625000000000e+00 1.038703888881381543e-02
5.578125000000000000e+00 9.552602356817572332e-03
5.677734375000000000e+00 9.844175034381719841e-03
5.777343750000000000e+00 9.410545899300126749e-03
5.876953125000000000e+00 9.401845227865062576e-03
5.976562500000000000e+00 9.285448770765012544e-03
6.076171875000000000e+00 9.744290745862362393e-03
6.175781250000000000e+00 9.619236798821742887e-03
6.275390625000000000e+00 9.532897368817206188e-03
6.375000000000000000e+00 9.466951981560028928e-03
6.474609375000000000e+00 9.691522089181071539e-03
6.574218750000000000e+00 9.685957440525841747e-03
6.673828125000000000e+00 1.019535171861500437e-02
6.773437500000000000e+00 1.026754886398560315e-02
6.873046875000000000e+00 9.825262516143417474e-03
6.972656250000000000e+00 1.021184720414553687e-02
7.072265625000000000e+00 1.038611643079063486e-02
7.171875000000000000e+00 9.859799764189984550e-03
7.271484375000000000e+00 1.071373296542205145e-02
7.371093750000000000e+00 1.035590010658303528e-02
7.470703125000000000e+00 1.095138794071709616e-02
7.570312500000000000e+00 1.078425330374893978e-02
7.669921875000000000e+00 1.026104689106469361e-02
7.769531250000000000e+00 1.279916043570661875e-02
7.869140625000000000e+00 1.175334480291400849e-02
7.968750000000000000e+00 1.050973032296324480e-02
8.068359375000000000e+00 1.096117501636773017e-02
8.167968750000000000e+00 1.214360732124768021e-02
8.267578125000000000e+00 1.153082821628883745e-02
8.367187500000000000e+00 1.205538595731113667e-02
8.466796875000000000e+00 1.152661778702770805e-02
8.566406250000000000e+00 1.268774138300280026e-02
8.666015625000000000e+00 1.204345370084548492e-02
8.765625000000000000e+00 1.222513157311512673e-02
8.865234375000000000e+00 1.272873692746373867e-02
8.964843750000000000e+00 1.300473406397589099e-02
9.064453125000000000e+00 1.203235527017200608e-02
9.164062500000000000e+00 1.375345947137018160e-02
9.263671875000000000e+00 1.279218569029930488e-02
9.363281250000000000e+00 1.287028529757044265e-02
9.462890625000000000e+00 1.250227613284624409e-02
9.562500000000000000e+00 1.171141680397400422e-02
9.662109375000000000e+00 1.183216678654303716e-02
9.761718750000000000e+00 1.180626533996359875e-02
9.861328125000000000e+00 1.136074402648752472e-02
9.960937500000000000e+00 1.166248664699129182e-02
1.006054687500000000e+01 1.185440708425517312e-02
1.016015625000000000e+01 1.088483872793574378e-02
1.025976562500000000e+01 1.210948163057848012e-02
1.035937500000000000e+01 1.016785454964197824e-02
1.045898437500000000e+01 8.842682061507955993e-03
1.055859375000000000e+01 8.973715082385173500e-03
1.065820312500000000e+01 8.869841487196387236e-03
1.075781250000000000e+01 8.721922938120848373e-03
1.085742187500000000e+01 7.957950934247498900e-03
1.095703125000000000e+01 7.366846407158001570e-03
1.105664062500000000e+01 6.822272467127210062e-03
1.115625000000000000e+01 7.301240693563817996e-03
1.125585937500000000e+01 7.212571463201469454e-03
1.135546875000000000e+01 6.354085916002316300e-03
1.145507812500000000e+01 6.898472589691648053e-03
1.155468750000000000e+01 7.006352338751613978e-03
1.165429687500000000e+01 6.297960419075656138e-03
1.175390625000000000e+01 6.147984302092346365e-03
1.185351562500000000e+01 6.121201925852496825e-03
1.195312500000000000e+01 6.436372668058736035e-03
1.205273437500000000e+01 5.813319887558182283e-03
1.215234375000000000e+01 5.480471450542669792e-03
1.225195312500000000e+01 5.579973742384955818e-03
1.235156250000000000e+01 5.145787825342513708e-03
1.245117187500000000e+01 4.887410119619685703e-03
1.255078125000000000e+01 4.635142569532826363e-03
1.265039062500000000e+01 4.461733016218164677e-03
1.275000000000000000e+01 4.457770973575864680e-03
1.294921875000000000e+01 2.544090465718776631e-03
1.394531250000000000e+01 1.159429191627203270e-03
1.494140625000000000e+01 7.384236988834296314e-04
1.593750000000000000e+01 8.293837893760159933e-04
1.693359375000000000e+01 6.618508331395609899e-04
1.792968750000000000e+01 8.235217193147516615e-04
1.892578125000000000e+01 8.095918131313432041e-04
1.992187500000000000e+01 6.219472701899209739e-04
2.091796875000000000e+01 3.830137157188246203e-04
2.191406250000000000e+01 3.307449507070295974e-04
2.291015625000000000e+01 1.960792874276009166e-04
2.390625000000000000e+01 1.482960773661731648e-04
2.490234375000000000e+01 1.523358672352380741e-04
2.589843750000000000e+01 1.369764898156285117e-04
2.689453125000000000e+01 1.085379521197483261e-04
2.789062500000000000e+01 1.395060910683801748e-04
2.888671875000000000e+01 1.232836052074176743e-04
2.988281250000000000e+01 1.072564286058996639e-04
3.087890625000000000e+01 9.286882792466386396e-05
3.187500000000000000e+01 6.765794704532640340e-05
3.287109375000000000e+01 4.780216286641075432e-05
3.386718750000000000e+01 5.311929622170017475e-05
3.486328125000000000e+01 4.868668939834014636e-05
3.585937500000000000e+01 4.946344890750635232e-05
3.685546875000000000e+01 4.597935531818362964e-05
3.785156250000000000e+01 4.154404508784825735e-05
3.884765625000000000e+01 3.760375950540686193e-05
3.984375000000000000e+01 3.484826108513054124e-05
4.083984375000000000e+01 3.173354384909335283e-05
4.183593750000000000e+01 3.251759398197981324e-05
4.283203125000000000e+01 2.870128992496107518e-05
4.382812500000000000e+01 2.811757051064909057e-05
4.482421875000000000e+01 2.300881624282842796e-05
4.582031250000000000e+01 2.089889963962789196e-05
4.681640625000000000e+01 1.984002187713585164e-05
4.781250000000000000e+01 2.106176215699562374e-05
4.880859375000000000e+01 2.117086192544880875e-05
4.980468750000000000e+01 1.758210946428020888e-05
5.080078125000000000e+01 1.938443388512513075e-05
5.179687500000000000e+01 1.958523657960445450e-05
5.279296875000000000e+01 1.680935150604304410e-05
5.378906250000000000e+01 1.678844685281742595e-05
5.478515625000000000e+01 1.676752349447625006e-05
5.578125000000000000e+01 1.438028355656995095e-05
5.677734375000000000e+01 1.431813522564779847e-05
5.777343750000000000e+01 1.424345846778788917e-05
5.876953125000000000e+01 1.431086676966109959e-05
5.976562500000000000e+01 1.531289620198834477e-05
6.076171875000000000e+01 1.349036369813348887e-05
6.175781250000000000e+01 1.300560545990113638e-05
6.275390625000000000e+01 1.378426796247965605e-05
6.375000000000000000e+01 1.195370912145142446e-05
6.474609375000000000e+01 1.243272572856544249e-05
6.574218750000000000e+01 1.076252231149363981e-05
6.673828125000000000e+01 1.114878642087036379e-05
6.773437500000000000e+01 1.256473982970887564e-05
6.873046875000000000e+01 1.160937282262901096e-05
6.972656250000000000e+01 1.067635187073060580e-05
7.072265625000000000e+01 1.109815649490192814e-05
7.171875000000000000e+01 1.078090148200968038e-05
7.271484375000000000e+01 9.743216655173464843e-06
7.371093750000000000e+01 1.063175321989370047e-05
7.470703125000000000e+01 1.018553333271091426e-05
7.570312500000000000e+01 1.037782462917891058e-05
7.669921875000000000e+01 1.054516370917278268e-05
7.769531250000000000e+01 1.089355532042857316e-05
7.869140625000000000e+01 1.190340671751662228e-05
7.968750000000000000e+01 9.454041393951906791e-06
8.068359375000000000e+01 9.717067842320942185e-06
8.167968750000000000e+01 9.356394347484706808e-06
8.267578125000000000e+01 8.415674276924740621e-06
8.367187500000000000e+01 9.360160518106570198e-06
8.466796875000000000e+01 8.944063349495643425e-06
8.566406250000000000e+01 8.514895506368051059e-06
8.666015625000000000e+01 8.922799844118004610e-06
8.765625000000000000e+01 8.556490064282764696e-06
8.865234375000000000e+01 9.574557792514075286e-06
8.964843750000000000e+01 1.429301114527722655e-05
9.064453125000000000e+01 1.061615981406244180e-05
9.164062500000000000e+01 8.473989064972865435e-06
9.263671875000000000e+01 8.800936666758275444e-06
9.363281250000000000e+01 8.337132061741845348e-06
9.462890625000000000e+01 7.703515824279678244e-06
9.562500000000000000e+01 7.160919170577370898e-06
9.662109375000000000e+01 6.599944826130257455e-06
9.761718750000000000e+01 6.249276381729240536e-06
9.861328125000000000e+01 7.556056030077460650e-06
9.960937500000000000e+01 7.106607931689734627e-06
1.006054687500000000e+02 6.848237108640989074e-06
1.016015625000000000e+02 6.563232265002523045e-06
1.025976562500000000e+02 7.139850671894999071e-06
1.035937500000000000e+02 7.052648596434438674e-06
1.045898437500000000e+02 6.817789759426620835e-06
1.055859375000000000e+02 6.687918764865457440e-06
1.065820312500000000e+02 6.487703353770011751e-06
1.075781250000000000e+02 6.709879147406438354e-06
1.085742187500000000e+02 6.566838331331577598e-06
1.095703125000000000e+02 6.973456639646753873e-06
1.105664062500000000e+02 6.700846159292049882e-06
1.115625000000000000e+02 7.187798739235956916e-06
1.125585937500000000e+02 6.899605077926146323e-06
1.135546875000000000e+02 7.854197468634686698e-06
1.145507812500000000e+02 1.060544478250965396e-05
1.155468750000000000e+02 7.431082047498524293e-06
1.165429687500000000e+02 7.104500225186269096e-06
1.175390625000000000e+02 6.834977536679284456e-06
1.185351562500000000e+02 6.661400127785515919e-06
1.195312500000000000e+02 6.274622409078362727e-06
1.205273437500000000e+02 6.444270959371782743e-06
1.215234375000000000e+02 5.741228112762035408e-06
1.225195312500000000e+02 6.053184774080763695e-06
1.235156250000000000e+02 5.866102509721662900e-06
1.245117187500000000e+02 6.472049970928342007e-06
1.255078125000000000e+02 6.631633656006811276e-06
1.265039062500000000e+02 5.517080759799467237e-06
