0.998646438425393	88.6946419425504 	Slice 2
1.99729287685079 	85.0299890563707 	Slice 2
2.99593931527618 	82.2931188614525 	Slice 2
3.99458575370158 	80.340770036575  	Slice 2
4.99323219212697 	79.7712197691807 	Slice 2
5.99187863055237 	79.6249169188871 	Slice 2
6.99052506897776 	77.4456006694988 	Slice 2
7.98917150740316 	74.5469224538713 	Slice 2
8.98781794582855 	70.7964582458439 	Slice 2
9.98646438425395 	66.6242979170421 	Slice 2
10.9851108226793 	63.401629280132  	Slice 2
11.9837572611047 	60.3394321699635 	Slice 2
12.9824036995301 	57.4236910343738 	Slice 2
13.9810501379555 	54.4660114473036 	Slice 2
14.9796965763809 	50.1881384209247 	Slice 2
15.9783430148063 	45.8072907829645 	Slice 2
16.9769894532317 	40.7242593467586 	Slice 2
17.9756358916571 	35.5662427638245 	Slice 2
18.9742823300825 	30.3946926621116 	Slice 2
19.9729287685079 	24.0476283131082 	Slice 2
20.9715752069333 	16.9425593509976 	Slice 2
21.9702216453587 	10.6384600966322 	Slice 2
22.9688680837841 	3.41647912005656 	Slice 2
23.9675145222095 	-5.5731645498287 	Slice 2
24.9661609606349 	-14.8020773686227	Slice 2
25.9648073990603 	-23.1284915591456	Slice 2
26.9634538374856 	-32.6884866537579	Slice 2
27.962100275911  	-42.3081324288019	Slice 2
28.9607467143364 	-56.0090756797446	Slice 2
29.9593931527618 	-70.9765044598066	Slice 2
30.9580395911872 	-87.2294255315101	Slice 2
31.9566860296126 	-101.907119653729	Slice 2
32.955332468038  	-118.425089421397	Slice 2
33.9539789064634 	-137.507381483831	Slice 2
34.9526253448888 	-156.270481532832	Slice 2
35.9512717833142 	-180.015568453999	Slice 2
36.9499182217396 	-204.83949931205 	Slice 2
37.948564660165  	-234.767828191412	Slice 2
38.9472110985904 	-266.679451202942	Slice 2
39.9458575370158 	-298.165720500816	Slice 2
40.9445039754412 	-337.288081149104	Slice 2
41.9431504138666 	-376.022056468305	Slice 2
42.941796852292  	-415.200262616234	Slice 2
43.9404432907174 	-457.395850908128	Slice 2
44.9390897291428 	-501.628312036674	Slice 2
45.9377361675682 	-549.589146309636	Slice 2
46.9363826059936 	-598.169101673099	Slice 2
47.935029044419  	-642.044228078726	Slice 2
48.9336754828444 	-686.476923746872	Slice 2
49.9323219212698 	-729.250114095238	Slice 2
50.9309683596952 	-769.236805296924	Slice 2
51.9296147981205 	-818.118566719554	Slice 2
52.9282612365459 	-856.80273750231 	Slice 2
53.9269076749713 	-890.630578048843	Slice 2
54.9255541133967 	-926.899108673398	Slice 2
55.9242005518221 	-962.99646052066 	Slice 2
56.9228469902475 	-995.685136414503	Slice 2
57.9214934286729 	-1025.60267490766	Slice 2
58.9201398670983 	-1050.54796446448	Slice 2
59.9187863055237 	-1074.06102716932	Slice 2
60.9174327439491 	-1093.95914666902	Slice 2
61.9160791823745 	-1116.80924399902	Slice 2
62.9147256207999 	-1136.68203288168	Slice 2
63.9133720592253 	-1148.82030719607	Slice 2
64.9120184976507 	-1159.32420665523	Slice 2
65.9106649360761 	-1171.46736251323	Slice 2
66.9093113745015 	-1180.079332739  	Slice 2
67.9079578129269 	-1183.43484626208	Slice 2
68.9066042513523 	-1184.74270249172	Slice 2
69.9052506897777 	-1183.03988352547	Slice 2
70.9038971282031 	-1181.28951839837	Slice 2
71.9025435666285 	-1174.56836293318	Slice 2
72.9011900050539 	-1163.4977288642 	Slice 2
73.8998364434793 	-1148.80090271471	Slice 2
74.8984828819047 	-1134.74376646105	Slice 2
75.8971293203301 	-1116.66675353195	Slice 2
76.8957757587554 	-1094.81249670893	Slice 2
77.8944221971808 	-1068.6307596666 	Slice 2
78.8930686356062 	-1040.96920506044	Slice 2
79.8917150740316 	-1012.8626566682 	Slice 2
80.890361512457  	-983.600071306579	Slice 2
81.8890079508824 	-951.216434643405	Slice 2
82.8876543893078 	-914.38945944298 	Slice 2
83.8863008277332 	-874.159632194457	Slice 2
84.8849472661586 	-833.924265334472	Slice 2
85.883593704584  	-793.515589300014	Slice 2
86.8822401430094 	-750.851679496318	Slice 2
87.8808865814348 	-707.609090881253	Slice 2
88.8795330198602 	-661.901564455519	Slice 2
89.8781794582856 	-615.071039970055	Slice 2
90.876825896711  	-566.392809079041	Slice 2
91.8754723351364 	-517.377195954774	Slice 2
92.8741187735618 	-472.014099930364	Slice 2
93.8727652119872 	-426.36522062028 	Slice 2
94.8714116504126 	-383.252065985547	Slice 2
95.870058088838  	-340.111574875661	Slice 2
96.8687045272634 	-301.08288973622 	Slice 2
97.8673509656888 	-263.69626638452 	Slice 2
98.8659974041142 	-228.024336293253	Slice 2
99.8646438425396 	-195.808477905997	Slice 2
100.863290280965 	-165.737116270191	Slice 2
101.86193671939  	-137.479603115369	Slice 2
102.860583157816 	-111.965341122644	Slice 2
103.859229596241 	-88.9259582113639	Slice 2
104.857876034667 	-66.3004644339491	Slice 2
105.856522473092 	-46.2145935078386	Slice 2
106.855168911517 	-26.3090463518919	Slice 2
107.853815349943 	-8.67193336377051	Slice 2
108.852461788368 	6.77698241944477 	Slice 2
109.851108226794 	21.5658710252796 	Slice 2
110.849754665219 	35.7016067480546 	Slice 2
111.848401103644 	48.2395488234882 	Slice 2
112.84704754207  	59.0029898746691 	Slice 2
113.845693980495 	69.270900936285  	Slice 2
114.844340418921 	79.6557464152212 	Slice 2
115.842986857346 	89.2260138767241 	Slice 2
116.841633295771 	97.4929703254488 	Slice 2
117.840279734197 	105.275726244521 	Slice 2
118.838926172622 	113.087769089699 	Slice 2
119.837572611047 	120.354961772239 	Slice 2
120.836219049473 	126.980650872977 	Slice 2
121.834865487898 	132.889351484484 	Slice 2
122.833511926324 	138.533246090821 	Slice 2
123.832158364749 	144.606496477308 	Slice 2
124.830804803174 	149.760157662618 	Slice 2
125.8294512416   	154.566534639497 	Slice 2
126.828097680025 	159.774403661931 	Slice 2
127.826744118451 	164.192304588828 	Slice 2
128.825390556876 	167.85866960721  	Slice 2
129.824036995301 	171.991378628949 	Slice 2
130.822683433727 	176.73602343776  	Slice 2
131.821329872152 	180.577115866148 	Slice 2
132.819976310578 	183.766185262016 	Slice 2
133.818622749003 	187.279805641621 	Slice 2
134.817269187428 	190.569069016538 	Slice 2
135.815915625854 	193.72124810923  	Slice 2
136.814562064279 	196.039724206979 	Slice 2
137.813208502705 	198.78717811725  	Slice 2
138.81185494113  	201.940542113886 	Slice 2
139.810501379555 	203.725397805895 	Slice 2
140.809147817981 	204.525217716415 	Slice 2
141.807794256406 	205.401005396959 	Slice 2
142.806440694832 	207.215963316433 	Slice 2
143.805087133257 	209.368921320808 	Slice 2
144.803733571682 	211.095887943919 	Slice 2
145.802380010108 	212.635849873563 	Slice 2
146.801026448533 	212.792536805172 	Slice 2
147.799672886959 	213.78615359298  	Slice 2
148.798319325384 	213.772704367516 	Slice 2
149.796965763809 	213.497453175152 	Slice 2
150.795612202235 	213.102847236643 	Slice 2
151.79425864066  	214.246903742695 	Slice 2
152.792905079086 	215.578904631881 	Slice 2
153.791551517511 	216.282117014795 	Slice 2
154.790197955936 	218.966539317176 	Slice 2
155.788844394362 	218.692303889829 	Slice 2
156.787490832787 	217.900341587618 	Slice 2
157.786137271213 	219.826255270941 	Slice 2
158.784783709638 	217.953549958922 	Slice 2
159.783430148063 	217.154320695137 	Slice 2
160.782076586489 	218.569867841728 	Slice 2
