  .7548453418190090D+02  .6175761047591909D+00  .9530880346643201D+00  .5600619013141859D+00  .2018775953353324D+00 -.3855393992823467D-01    568  .755E+02  .618E+00  .953E+00  .560E+00  .202E+00  .386E-01
 
 
  .2717038419152162D+03  .5677588512738043D+00  .3483916005531287D+01  .5453224174423714D+00  .7379917146349289D+00 -.3813391557545290D-03      0  .272E+03  .568E+00  .348E+01  .545E+00  .738E+00  .381E-03
 
  .1845554428196305D+03  .5272268631855150D+00  .1507682299477831D+01  .3305840410900228D+00  .3571436055736354D+00 -.2685880019851985D-02      0  .185E+03  .527E+00  .151E+01  .331E+00  .357E+00  .269E-02
 
  .4884206937572084D+03  .3385734904969919D+00  .3989891036874564D+01  .7879221650715556D+00  .4344710793506685D+00 -.3056055180395564D-03      0  .488E+03  .339E+00  .399E+01  .788E+00  .434E+00  .306E-03
 
  .4709658003835780D+03  .7743938470838563D+00  .1257852873698740D+01  .6610775469155412D+00  .7539736064867926D+00 -.1891163531525757D-03      0  .471E+03  .774E+00  .126E+01  .661E+00  .754E+00  .189E-03
 
  .7165018890316140D+03  .6888921183249411D+00  .2660642679436431D+01  .7991695788685092D+00  .2700275988644117D+00 -.3536525374781266D-03      0  .717E+03  .689E+00  .266E+01  .799E+00  .270E+00  .354E-03
 
  .3132115181410738D+03  .5601531144744498D+00  .4992105027284522D+01  .4557331416084120D+00  .7820365007883108D+00 -.3237013005284032D-03      0  .313E+03  .560E+00  .499E+01  .456E+00  .782E+00  .324E-03
 
 
  .2025466855778352D+03  .6834560862092286D+00  .1001573585561506D+00  .3160776566770653D+00  .9883110508448353D-01 -.3880192373211207D-01    608  .203E+03  .683E+00  .100E+00  .316E+00  .988E-01  .388E-01
 
  .2025476998048735D+03  .6834584268136963D+00  .1001572602850175D+00  .3160142061003631D+00  .9883825730774086D-01 -.3880192220391682D-01    608  .203E+03  .683E+00  .100E+00  .316E+00  .988E-01  .388E-01
 
  .2025544483738642D+03  .6834686916271560D+00  .1001572523934547D+00  .3160239017337902D+00  .9884397025093106D-01 -.3880192207841966D-01    608  .203E+03  .683E+00  .100E+00  .316E+00  .988E-01  .388E-01
 
  .2025513408798940D+03  .6834624504029826D+00  .1001572252723568D+00  .3160357645537286D+00  .9886621649822781D-01 -.3880191985635710D-01    608  .203E+03  .683E+00  .100E+00  .316E+00  .989E-01  .388E-01
 
  .2025489005649168D+03  .6834594632289852D+00  .1001572464100865D+00  .3160443756917429D+00  .9886406535003731D-01 -.3880192229187463D-01    608  .203E+03  .683E+00  .100E+00  .316E+00  .989E-01  .388E-01
 
  .2025380506113067D+03  .6834420611612758D+00  .1001573626766876D+00  .3160479479131977D+00  .9881290535193713D-01 -.3880192103455019D-01    608  .203E+03  .683E+00  .100E+00  .316E+00  .988E-01  .388E-01
 
 
  .7361530894023148D+03  .7375098378106532D+00  .2909503000746250D+01  .6584123607065587D+00  .3980571426442160D+00 -.1947305332552043D-03      0  .736E+03  .738E+00  .291E+01  .658E+00  .398E+00  .195E-03
 
  .3957803463823071D+03  .9179128279992904D+00  .3332278094409163D+01  .6222474564901774D+00  .4789846449526887D+00 -.9082200599375032D-03      0  .396E+03  .918E+00  .333E+01  .622E+00  .479E+00  .908E-03
 
  .4353083542060612D+03  .4809597802958264D+00  .4430240972074793D+01  .3908301690550662D+00  .5534713361195622D+00 -.3067614952458275D-03      0  .435E+03  .481E+00  .443E+01  .391E+00  .553E+00  .307E-03
 
  .3015031569178697D+02  .4653925848265144D+00  .1416066311866076D+01  .4742671600888797D+00  .2599587239604251D+00 -.3238628899722889D-02      0  .302E+02  .465E+00  .142E+01  .474E+00  .260E+00  .324E-02
 
  .4626854450454403D+03  .8114436632308381D+00  .1882779075988931D+01  .3147415618015181D+00  .7022247840195079D+00 -.2781782510902749D-03      0  .463E+03  .811E+00  .188E+01  .315E+00  .702E+00  .278E-03
 
  .5931921877773442D+03  .8009887961675360D+00  .3101772051165705D+01  .2944785796545812D+00  .6839295525494635D+00 -.1628227120904506D-03      0  .593E+03  .801E+00  .310E+01  .294E+00  .684E+00  .163E-03
 
 
  .7548670203627381D+02  .6176004053044921D+00  .9529698477111421D+00  .5599806709681974D+00  .2018061330020322D+00 -.3855393968400292D-01    557  .755E+02  .618E+00  .953E+00  .560E+00  .202E+00  .386E-01
 
  .7548964381924564D+02  .6176047551105873D+00  .9526275932120689D+00  .5600261047105584D+00  .2017992463357707D+00 -.3855393584564207D-01    557  .755E+02  .618E+00  .953E+00  .560E+00  .202E+00  .386E-01
 
  .7548794907206883D+02  .6176051089485412D+00  .9529241404131066D+00  .5599491212708584D+00  .2018948047963866D+00 -.3855393693558834D-01    557  .755E+02  .618E+00  .953E+00  .560E+00  .202E+00  .386E-01
 
  .7548568843424111D+02  .6175905540906925D+00  .9529567915600703D+00  .5600547782152505D+00  .2018423623381656D+00 -.3855393627387650D-01    557  .755E+02  .618E+00  .953E+00  .560E+00  .202E+00  .386E-01
 
  .7548783854160539D+02  .6175822878472479D+00  .9526275935845734D+00  .5600783865885214D+00  .2018305978722474D+00 -.3855393789534806D-01    557  .755E+02  .618E+00  .953E+00  .560E+00  .202E+00  .386E-01
 
  .7548701248742748D+02  .6176086957665933D+00  .9530599339242634D+00  .5601538853345974D+00  .2018190620438223D+00 -.3855393609786473D-01    557  .755E+02  .618E+00  .953E+00  .560E+00  .202E+00  .386E-01
 
 
  .4057785391368803D+03  .7873809580399566D+00  .2193490222186544D+00  .2230636662910989D+00  .2163325789460598D+00 -.6390575823323738D-02      0  .406E+03  .787E+00  .219E+00  .223E+00  .216E+00  .639E-02
 
  .7531002203436103D+03  .7701203537500092D+00  .3195895224714603D+01  .5069722373536658D+00  .6677965112346209D+00 -.7318151221685903D-04      0  .753E+03  .770E+00  .320E+01  .507E+00  .668E+00  .732E-04
 
  .8956588077804348D+02  .5095546598357869D+00  .1361963022296300D+01  .5630904570981350D+00  .4148658273810828D+00 -.4213850184292361D-03      0  .896E+02  .510E+00  .136E+01  .563E+00  .415E+00  .421E-03
 
  .7058887582485977D+03  .4654621606764673D+00  .1736940087348660D+01  .3500846503070019D+00  .6675642936805097D+00 -.9021992773242501D-04      0  .706E+03  .465E+00  .174E+01  .350E+00  .668E+00  .902E-04
 
  .7291177884438624D+03  .4970678157857935D+00  .4028777061695594D+01  .2899297210806654D+00  .6925494056625988D+00 -.7413332777137541D-04      0  .729E+03  .497E+00  .403E+01  .290E+00  .693E+00  .741E-04
 
  .5000962001830788D+03  .7301798031340259D+00  .2838681819773596D+01  .7755185062883043D+00  .7634311151520494D+00 -.1259405379854576D-03      0  .500E+03  .730E+00  .284E+01  .776E+00  .763E+00  .126E-03
 
 
  .7585442685622739D+02  .5831422216609494D+00  .3719506222049797D+00  .5491780810253323D+00  .1915444856965179D+00 -.4160352677238841D-01    663  .759E+02  .583E+00  .372E+00  .549E+00  .192E+00  .416E-01
 
  .7586168941860019D+02  .5831737355889373D+00  .3718771030276170D+00  .5491716960093724D+00  .1916196773839453D+00 -.4160352531143630D-01    663  .759E+02  .583E+00  .372E+00  .549E+00  .192E+00  .416E-01
 
  .7585818735404260D+02  .5831504737541733D+00  .3719087375052887D+00  .5492520047102262D+00  .1916320812897877D+00 -.4160352355027763D-01    663  .759E+02  .583E+00  .372E+00  .549E+00  .192E+00  .416E-01
 
  .7586275936935147D+02  .5831826033704441D+00  .3718688581602355D+00  .5490967657066870D+00  .1915445712911374D+00 -.4160352355426484D-01    663  .759E+02  .583E+00  .372E+00  .549E+00  .192E+00  .416E-01
 
  .7586382124636764D+02  .5831771348669284D+00  .3718193789508714D+00  .5492150923887713D+00  .1914999804850868D+00 -.4160352269496864D-01    663  .759E+02  .583E+00  .372E+00  .549E+00  .191E+00  .416E-01
 
  .7585914204787920D+02  .5831677999395005D+00  .3719202306134849D+00  .5492148938093213D+00  .1915389310019113D+00 -.4160352668910289D-01    663  .759E+02  .583E+00  .372E+00  .549E+00  .192E+00  .416E-01
 
 
  .2558626763503359D+03  .9162255467456885D+00  .2996651516666939D+01  .5062355376343409D+00  .7899183052545034D+00 -.1715503125262037D-02      0  .256E+03  .916E+00  .300E+01  .506E+00  .790E+00  .172E-02
 
  .6073620641638348D+02  .7295958666967208D+00  .6583921985972636D+00  .4568692988049562D+00  .2053938063818001D+00 -.5239603767422312D-02      0  .607E+02  .730E+00  .658E+00  .457E+00  .205E+00  .524E-02
 
  .8346310369365993D+03  .4129849332678062D+00  .1317049264682945D+01  .3394545840748841D+00  .3883535122444637D+00 -.1565217898547100D-03      0  .835E+03  .413E+00  .132E+01  .339E+00  .388E+00  .157E-03
 
  .3162494180613427D+03  .4239580137533872D+00  .1034956407190746D+01  .5361549692862458D+00  .3960202518832033D+00 -.7846712933992447D-03      0  .316E+03  .424E+00  .103E+01  .536E+00  .396E+00  .785E-03
 
  .4847659736800781D+03  .3105357960381247D+00  .4697545108058278D+01  .7975662847969525D+00  .4523607393039208D+00 -.2409574218113751D-03      0  .485E+03  .311E+00  .470E+01  .798E+00  .452E+00  .241E-03
 
  .8236790373938526D+03  .5592770825649038D+00  .4010122291282808D+01  .4538170427334575D+00  .7833595045764743D+00 -.4204159807453529D-04      0  .824E+03  .559E+00  .401E+01  .454E+00  .783E+00  .420E-04
 
 
  .5886718547980880D+02  .4826820069949867D+00  .1000000049105637D+00  .5759168250116140D+00  .3781764693182943D+00 -.9358413079730495D-01    715  .589E+02  .483E+00  .100E+00  .576E+00  .378E+00  .936E-01
 
  .5885390438112886D+02  .4825609266095156D+00  .1000000378906543D+00  .5759384993551755D+00  .3781822453907100D+00 -.9358412526449945D-01    715  .589E+02  .483E+00  .100E+00  .576E+00  .378E+00  .936E-01
 
  .5885238511551793D+02  .4825573445631954D+00  .1000000265679539D+00  .5759216801410624D+00  .3781188339855194D+00 -.9358413004714816D-01    715  .589E+02  .483E+00  .100E+00  .576E+00  .378E+00  .936E-01
 
  .5886905310546460D+02  .4826987517779949D+00  .1000000054657268D+00  .5758987103134503D+00  .3781144214447307D+00 -.9358412559765006D-01    715  .589E+02  .483E+00  .100E+00  .576E+00  .378E+00  .936E-01
 
  .5887068817741358D+02  .4827209494892109D+00  .1000000031957592D+00  .5759044595890910D+00  .3781575050481840D+00 -.9358412466577318D-01    715  .589E+02  .483E+00  .100E+00  .576E+00  .378E+00  .936E-01
 
  .5887012693214444D+02  .4827152450331859D+00  .1000000050590817D+00  .5758992918487214D+00  .3781324453387328D+00 -.9358412454534794D-01    715  .589E+02  .483E+00  .100E+00  .576E+00  .378E+00  .936E-01
 
 
  .7872501070644939D+03  .9233669611268522D+00  .2165361029824876D+01  .2956371472662488D+00  .7465129401285728D+00 -.1214238814071693D-03      0  .787E+03  .923E+00  .217E+01  .296E+00  .747E+00  .121E-03
 
  .4774199252470489D+03  .4220813174136362D+00  .4049818488513035D+01  .5379226140388860D+00  .7644278558736799D+00 -.1601578373622002D-03      0  .477E+03  .422E+00  .405E+01  .538E+00  .764E+00  .160E-03
 
  .2747839665854275D+03  .2957137702711457D+00  .2885055510459959D+01  .4122278787252623D+00  .4123895525058683D+00 -.7747872561315075D-03      0  .275E+03  .296E+00  .289E+01  .412E+00  .412E+00  .775E-03
 
  .2756592390759192D+03  .4272818897512192D+00  .3580731504494665D+01  .3365224163683702D+00  .2935786541055789D+00 -.1112851909380663D-02      0  .276E+03  .427E+00  .358E+01  .337E+00  .294E+00  .111E-02
 
  .8983155110470557D+03  .2734105563133072D+00  .1999911081138957D+01  .3221334336894255D+00  .7052469395591166D+00 -.4418463912296210D-04      0  .898E+03  .273E+00  .200E+01  .322E+00  .705E+00  .442E-04
 
  .4908140386598250D+03  .1640524904774746D+00  .1813122512406261D+01  .2024697867233631D+00  .3466454109859865D+00 -.8311933278357265D-03      0  .491E+03  .164E+00  .181E+01  .202E+00  .347E+00  .831E-03
 
 
  .3649926376799431D+02  .1304568661227849D+00  .2953831771032208D+01  .5255674121006970D+00  .4224169771105601D+00 -.1388101042176706D+00    295  .365E+02  .130E+00  .295E+01  .526E+00  .422E+00  .139E+00
 
  .3649876583038201D+02  .1304277332931284D+00  .2960887136450467D+01  .5257717934063504D+00  .4222123762416146D+00 -.1388101018815082D+00    295  .365E+02  .130E+00  .296E+01  .526E+00  .422E+00  .139E+00
 
  .3649956650338993D+02  .1304211379086626D+00  .2962439708217733D+01  .5258608458659686D+00  .4222116280649373D+00 -.1388100982336160D+00    295  .365E+02  .130E+00  .296E+01  .526E+00  .422E+00  .139E+00
 
  .3650024421042959D+02  .1304798207653811D+00  .2954904153937918D+01  .5255645730375462D+00  .4223300939246393D+00 -.1388101029522002D+00    295  .365E+02  .130E+00  .295E+01  .526E+00  .422E+00  .139E+00
 
  .3649967248139190D+02  .1304791479506772D+00  .2958561050651363D+01  .5257701206908587D+00  .4223479952489813D+00 -.1388101029559461D+00    295  .365E+02  .130E+00  .296E+01  .526E+00  .422E+00  .139E+00
 
  .3649969491823739D+02  .1304594206027624D+00  .2953760540095341D+01  .5256239260075970D+00  .4224990244136671D+00 -.1388101028852423D+00    295  .365E+02  .130E+00  .295E+01  .526E+00  .422E+00  .139E+00
 
 
  .2699181101889900D+03  .5465805542872197D+00  .2942270676578521D+01  .3007356890946328D+00  .7261329463339099D+00 -.7447671695910947D-03      0  .270E+03  .547E+00  .294E+01  .301E+00  .726E+00  .745E-03
 
  .5721160029862616D+02  .7872728736313399D+00  .2788259012712286D+01  .4625022710592032D+00  .2970308783915969D+00 -.6342407440011230D-02      0  .572E+02  .787E+00  .279E+01  .463E+00  .297E+00  .634E-02
 
  .6968510451711952D+03  .4994047584707871D+00  .9145454126943580D+00  .2519339471365949D+00  .2560890107676802D+00 -.6518889994190740D-03      0  .697E+03  .499E+00  .915E+00  .252E+00  .256E+00  .652E-03
 
  .7071294336985468D+03  .2241001810990740D+00  .1090453461972276D+01  .4735605175949450D+00  .5352123303968517D+00 -.8834997493406209D-04      0  .707E+03  .224E+00  .109E+01  .474E+00  .535E+00  .883E-04
 
  .5480337524265208D+03  .8509637996558862D+00  .3707797658586781D+01  .7029776222552069D+00  .7750194581109191D+00 -.1329884278864357D-03      0  .548E+03  .851E+00  .371E+01  .703E+00  .775E+00  .133E-03
 
  .6844601484129486D+03  .5277678381780944D+00  .1636796362622081D+01  .6190749234608723D+00  .7206337045508595D+00 -.8134171224101887D-04      0  .684E+03  .528E+00  .164E+01  .619E+00  .721E+00  .813E-04
 
 
  .7546088382663862D+02  .6175263594307736D+00  .9567369595367297D+00  .5598660549083995D+00  .2032273655789106D+00 -.3855263656143625D-01    592  .755E+02  .618E+00  .957E+00  .560E+00  .203E+00  .386E-01
 
  .7546278308457363D+02  .6175080910695544D+00  .9562758779305229D+00  .5597938812885721D+00  .2032341842166160D+00 -.3855263532380218D-01    592  .755E+02  .618E+00  .956E+00  .560E+00  .203E+00  .386E-01
 
  .7546716535799648D+02  .6175324684152396D+00  .9559003204375951D+00  .5598751214489854D+00  .2032428409103888D+00 -.3855263277160137D-01    592  .755E+02  .618E+00  .956E+00  .560E+00  .203E+00  .386E-01
 
  .7546177492313626D+02  .6175205475321280D+00  .9565717089305748D+00  .5598536470377509D+00  .2032297590401721D+00 -.3855263477267010D-01    592  .755E+02  .618E+00  .957E+00  .560E+00  .203E+00  .386E-01
 
  .7546583694786389D+02  .6175198099314017D+00  .9560385180223145D+00  .5599528035394092D+00  .2032233762424344D+00 -.3855263340295651D-01    592  .755E+02  .618E+00  .956E+00  .560E+00  .203E+00  .386E-01
 
  .7546158870702764D+02  .6174932984302344D+00  .9561899350911864D+00  .5599031505768798D+00  .2032138708538989D+00 -.3855263278995152D-01    592  .755E+02  .617E+00  .956E+00  .560E+00  .203E+00  .386E-01
 
 
  .7770969327339423D+03  .1399359983810857D+00  .2747829121792610D+01  .4124482870159896D+00  .3634524841622694D+00 -.2282477928902364D-03      0  .777E+03  .140E+00  .275E+01  .412E+00  .363E+00  .228E-03
 
  .1811580149834780D+03  .7988830584096177D+00  .3650802634773218D+01  .6471262987922535D+00  .3775308407738484D+00 -.1903921627338583D-02      0  .181E+03  .799E+00  .365E+01  .647E+00  .378E+00  .190E-02
 
  .5368014587633319D+03  .9170961433635541D+00  .4021616169354699D+01  .3035622305719006D+00  .4726387666876609D+00 -.6846660289764825D-03      0  .537E+03  .917E+00  .402E+01  .304E+00  .473E+00  .685E-03
 
  .3648940625530174D+03  .5898418334032604D+00  .4079062863755535D+01  .4397448255865578D+00  .4344005864273760D+00 -.5882623819798922D-03      0  .365E+03  .590E+00  .408E+01  .440E+00  .434E+00  .588E-03
 
  .4172633805858267D+03  .7735731892863164D+00  .3007776424758032D+00  .4328038810905088D+00  .3642624721695961D+00 -.2101789534960462D-02      0  .417E+03  .774E+00  .301E+00  .433E+00  .364E+00  .210E-02
 
  .8158240414391383D+03  .6813166947948358D+00  .5972201304497291D+00  .3656303797688477D+00  .7095523745331691D+00 -.6019416957765849D-04      0  .816E+03  .681E+00  .597E+00  .366E+00  .710E+00  .602E-04
 
 
  .7446306070121949D+02  .6085961930038203D+00  .4245435481973753D+01  .5349192724487550D+00  .2017741061516529D+00 -.3645166497734102D-01    445  .745E+02  .609E+00  .425E+01  .535E+00  .202E+00  .365E-01
 
  .7446330020879273D+02  .6085987182801249D+00  .4244665775928550D+01  .5350031547883840D+00  .2017133638821987D+00 -.3645166485918074D-01    445  .745E+02  .609E+00  .424E+01  .535E+00  .202E+00  .365E-01
 
  .7446321303363337D+02  .6085999081198614D+00  .4245181500173049D+01  .5349600948899591D+00  .2017042670886113D+00 -.3645166436314141D-01    445  .745E+02  .609E+00  .425E+01  .535E+00  .202E+00  .365E-01
 
  .7446392578612887D+02  .6086038716562663D+00  .4244975473453275D+01  .5349632725988778D+00  .2017645026898091D+00 -.3645166489444970D-01    445  .745E+02  .609E+00  .424E+01  .535E+00  .202E+00  .365E-01
 
  .7446295227624862D+02  .6085868774767647D+00  .4244301974874496D+01  .5350248679838799D+00  .2017357308469024D+00 -.3645166424358217D-01    445  .745E+02  .609E+00  .424E+01  .535E+00  .202E+00  .365E-01
 
  .7446319736114604D+02  .6086057055830212D+00  .4245969441979375D+01  .5348928169028767D+00  .2017043239085221D+00 -.3645166158327690D-01    445  .745E+02  .609E+00  .425E+01  .535E+00  .202E+00  .365E-01
 
 
  .3260400001267158D+03  .9005778533874908D+00  .8595380510480786D+00  .6912625488318795D+00  .2148629969055127D+00 -.5284436995875604D-02      0  .326E+03  .901E+00  .860E+00  .691E+00  .215E+00  .528E-02
 
  .7854126746698341D+02  .2341124906596320D+00  .4293983138023868D+01  .2335690008632695D+00  .5912149944301766D+00 -.5349531715552879D-02      0  .785E+02  .234E+00  .429E+01  .234E+00  .591E+00  .535E-02
 
  .3032159647919312D+03  .4479363021198364D+00  .4634110920705884D+01  .6524319362139479D+00  .3459067800761698D+00 -.7332633287486391D-03      0  .303E+03  .448E+00  .463E+01  .652E+00  .346E+00  .733E-03
 
  .5612934967043315D+03  .8051402087812964D+00  .3243496343420584D+01  .7224758887302485D+00  .7507074358643533D+00 -.1193445615837531D-03      0  .561E+03  .805E+00  .324E+01  .722E+00  .751E+00  .119E-03
 
  .2406442584379782D+03  .8014200397773739D+00  .2437579949497050D+01  .4761441199463533D+00  .3137940985680531D+00 -.1904549509597013D-02      0  .241E+03  .801E+00  .244E+01  .476E+00  .314E+00  .190E-02
 
  .6023043086483630D+03  .6381744415211371D+00  .3212916938873435D+01  .3440618220456233D+00  .4026710906078439D+00 -.3668021986972693D-03      0  .602E+03  .638E+00  .321E+01  .344E+00  .403E+00  .367E-03
 
 
  .3678462567376386D+02  .1176541259363051D+00  .2751738960723456D+01  .5236383320280404D+00  .4084070533241547D+00 -.1383919832209802D+00    248  .368E+02  .118E+00  .275E+01  .524E+00  .408E+00  .138E+00
 
  .3678464041207771D+02  .1176352050053035D+00  .2751285479868482D+01  .5238344176416986D+00  .4084484290167494D+00 -.1383919798032963D+00    248  .368E+02  .118E+00  .275E+01  .524E+00  .408E+00  .138E+00
 
  .3678434880037258D+02  .1176518677939238D+00  .2751527398869624D+01  .5237003424852842D+00  .4084602615116164D+00 -.1383919808998079D+00    248  .368E+02  .118E+00  .275E+01  .524E+00  .408E+00  .138E+00
 
