55.7666004512	0.452772583362	0.215794954692	0.520738539734	0.412422624434	-75.9632295675	
55.768977184	0.452843486505	0.215895713494	0.520801480943	0.412541234687	-75.9632294734	
55.7680702441	0.452777444472	0.215844640516	0.520915638878	0.412372773388	-75.9632290788	
55.7558386243	0.452670234341	0.215919858217	0.520869730066	0.412486173556	-75.9632301255	
55.7661163617	0.452768814832	0.215778304526	0.52090244112	0.412449964292	-75.963228917	
55.7598349949	0.452705425355	0.215845796916	0.52069128266	0.41261705679	-75.9632288347	
55.7723385367	0.452829740707	0.215767371178	0.520800196749	0.412462068561	-75.9632303324	
55.7705953718	0.452795570398	0.215773638772	0.520873376177	0.412453453066	-75.9632305753	
55.7724923139	0.452861527127	0.215867864995	0.520785717987	0.412467038672	-75.9632313037	
55.7672606954	0.4527925566	0.215809762378	0.520816571601	0.412485675953	-75.9632323157	
55.768453252	0.452779921704	0.215845595316	0.52078801179	0.412433648114	-75.9632323291	
55.7568304912	0.452681869574	0.215874129532	0.520912303084	0.412357103582	-75.9632267689	
55.768348571	0.452784015192	0.21581459255	0.520882163125	0.41245521581	-75.9632323928	
55.7745464918	0.452867477696	0.215840599098	0.520729617722	0.412529110845	-75.963232406	
55.7666743092	0.452759366874	0.215859292889	0.520794912064	0.412494985466	-75.9632324922	
55.7573812679	0.452698738629	0.215896838381	0.520791667507	0.412463716478	-75.9632325782	
55.7649710195	0.452786322735	0.215937770196	0.520760225284	0.412502540116	-75.9632326666	
55.7722659616	0.452829744254	0.215816190652	0.520712969963	0.412544822182	-75.9632329231	
55.7670822892	0.452813221902	0.215991234747	0.520870279845	0.412393455783	-75.963224966	
55.7816088477	0.452919233652	0.21572223736	0.520740584721	0.412497680301	-75.9632243337	
55.7592441551	0.452711589637	0.215773583904	0.520632733046	0.412659142155	-75.9632202795	
56.1562249795	0.457548090361	0.214014016217	0.503364600097	0.42841741139	-75.8826599615	
55.9985816802	0.451514221736	0.220210853743	0.572846358232	0.376760948045	-75.5077660445	
54.5380330591	0.440804872684	0.212409251441	0.444349380791	0.443876533587	-75.201494214	
51.3079030375	0.422317783378	0.236400730474	0.464827987082	0.469462656755	-74.4541703429	


111.626036068	0.728808930317	3.81714582916	0.435920171206	0.165806048614	-50.7494778791	
165.956017616	0.830939818363	1.87042223126	0.491006012498	0.0885013755768	-50.8636040201	
168.894166853	0.829480888987	2.1209788321	0.502417457629	0.0801522487515	-50.9689860033	
196.677003744	0.862932125925	2.14108482811	0.53225491336	0.0630983118929	-50.1605493782	
104.760277091	0.714116015366	12.6093916912	0.499666733835	0.148036243844	-49.8970634841	
210.396282602	0.70823986467	6.68581557465	0.247383828544	0.0719227111728	-49.0696740351	


41.3386911645	0.294183721028	8.03591748598	0.535868669999	0.387482425655	-69.8679787013	
41.3084550214	0.293584734872	10.8296808101	0.537049843371	0.385468467265	-69.8232361478	
41.2999265156	0.293306150732	11.5706164136	0.537513303264	0.384864015447	-69.8149172636	
41.2269186526	0.292115203142	34.0189510416	0.539032136198	0.38389342483	-69.7338557573	
45.6639418502	0.328812920286	0.192250072764	0.339361297726	0.496331072964	-70.34639624	


175.310579995	0.84725219584	1.42432032669	0.585299968061	0.0823082392221	-53.1596196638	
113.264262935	0.758742365114	5.92195277837	0.532774987348	0.132771785027	-52.7616425358	
113.263981326	0.758738719027	5.92069229462	0.532783249805	0.132732456803	-52.7616409671	


119.702388396	0.808724439582	1.61741387006	0.657954728756	0.138310293763	-48.6993238347	
228.70513883	0.744540887192	1.97417992513	0.28203500087	0.0701012018264	-48.7658158017	


434.967586342	0.249156027222	4.97335259055	0.535179307062	0.0500000010458	-12.217596482	
711.082765737	0.493123653002	5.15782792687	0.117809338526	0.0500000012121	-12.8371783778	


60.8528545451	0.507485571687	0.209340244539	0.413011715837	0.496821459444	-72.8886867569	
44.4231645457	0.32345918713	0.233229662753	0.516766879052	0.438890532176	-73.8882218354	


114.499291302	0.741202178298	0.937196467641	0.565872494004	0.139868869199	-55.6452261332	
177.148148201	0.834891413088	0.588102401242	0.648568660976	0.104486477968	-56.9090356685	


738.582356494	0.94485485998	6.92343750632	0.163311732041	0.0500000003037	-25.6586554243	


113.499603743	0.657485086669	3.30521057166	0.380408807373	0.154625349213	-43.9419075486	


348.187305077	0.927072255494	4.25146156702	0.437967764767	0.0500000005809	-46.1746875928	


